-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2024 in LST
Location: Latitude  34.15   Longitude 77.58 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 4532.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M
2020,3,16,5,0.0,0.0,0.0,-30.33,100.0,2.91
2020,3,16,6,85.45,512.1,21.67,-30.66,100.0,2.89
2020,3,16,7,333.6,950.04,41.81,-27.5,92.18,2.97
2020,3,16,8,572.03,1048.0,51.96,-23.19,91.09,3.08
2020,3,16,9,767.72,1125.89,65.17,-18.22,98.09,2.2
2020,3,16,10,876.0,987.44,190.28,-13.89,94.92,1.31
2020,3,16,11,957.42,998.33,176.41,-10.44,76.64,0.68
2020,3,16,12,966.8,1095.34,94.78,-8.7,71.45,1.23
2020,3,16,13,877.28,947.37,203.36,-7.28,63.91,1.63
2020,3,16,14,748.88,1058.46,87.64,-6.01,54.93,1.87
2020,3,16,15,520.5,817.54,137.37,-5.81,52.22,1.93
2020,3,16,16,298.65,838.08,52.23,-6.75,61.0,1.54
2020,3,16,17,67.15,390.52,27.66,-9.05,58.95,1.39
2020,3,16,18,0.0,0.0,0.0,-11.14,53.36,1.2
2020,3,16,19,0.0,0.0,0.0,-12.61,57.27,0.83
2020,3,16,20,0.0,0.0,0.0,-13.53,60.78,0.61
2020,3,16,21,0.0,0.0,0.0,-14.64,65.62,0.85
2020,3,16,22,0.0,0.0,0.0,-15.57,69.67,1.22
2020,3,16,23,0.0,0.0,0.0,-16.56,73.72,1.45
2020,3,17,0,0.0,0.0,0.0,-17.54,78.63,1.52
2020,3,17,1,0.0,0.0,0.0,-18.38,82.76,1.51
2020,3,17,2,0.0,0.0,0.0,-19.0,86.1,1.62
2020,3,17,3,0.0,0.0,0.0,-19.18,86.77,1.65
2020,3,17,4,0.0,0.0,0.0,-19.38,87.6,1.75
2020,3,17,5,0.0,0.0,0.0,-19.65,88.14,1.85
2020,3,17,6,65.25,232.46,41.07,-19.76,88.22,1.92
2020,3,17,7,297.62,652.17,99.78,-18.37,86.68,1.87
2020,3,17,8,548.53,918.2,100.28,-14.35,80.52,2.17
2020,3,17,9,745.15,986.58,114.76,-9.73,69.69,1.56
2020,3,17,10,862.88,859.82,220.33,-6.71,60.52,1.4
2020,3,17,11,928.78,803.41,250.71,-5.71,58.23,1.79
2020,3,17,12,924.28,817.4,261.17,-5.24,57.81,2.03
2020,3,17,13,830.83,882.81,188.09,-4.88,57.41,2.31
2020,3,17,14,700.58,685.99,255.37,-4.62,57.26,2.57
2020,3,17,15,422.8,532.47,188.65,-4.69,56.24,2.55
2020,3,17,16,234.7,491.67,87.0,-5.31,60.76,2.05
2020,3,17,17,61.67,243.84,32.12,-7.02,64.32,1.32
2020,3,17,18,0.0,0.0,0.0,-8.51,54.28,1.07
2020,3,17,19,0.0,0.0,0.0,-9.66,56.25,0.79
2020,3,17,20,0.0,0.0,0.0,-10.39,59.67,0.59
2020,3,17,21,0.0,0.0,0.0,-11.26,64.08,0.65
2020,3,17,22,0.0,0.0,0.0,-12.39,69.13,0.98
2020,3,17,23,0.0,0.0,0.0,-13.47,74.25,1.4
2020,3,18,0,0.0,0.0,0.0,-14.81,80.0,1.82
2020,3,18,1,0.0,0.0,0.0,-16.11,85.78,2.07
2020,3,18,2,0.0,0.0,0.0,-16.92,89.74,2.03
2020,3,18,3,0.0,0.0,0.0,-17.62,93.64,1.94
2020,3,18,4,0.0,0.0,0.0,-18.57,96.09,1.98
2020,3,18,5,0.0,0.0,0.0,-19.91,98.39,2.2
2020,3,18,6,87.05,485.33,28.76,-21.06,97.86,2.41
2020,3,18,7,331.25,881.06,59.07,-19.3,92.04,2.46
2020,3,18,8,564.5,1008.28,72.0,-15.71,88.17,3.0
2020,3,18,9,749.83,1011.86,103.07,-11.29,85.29,2.23
2020,3,18,10,869.65,761.91,299.71,-7.99,73.96,1.32
2020,3,18,11,895.6,716.43,372.24,-7.17,66.85,0.5
2020,3,18,12,898.28,626.49,433.77,-6.68,63.74,0.63
2020,3,18,13,772.38,457.13,387.57,-6.23,64.37,1.43
2020,3,18,14,444.2,249.6,299.52,-5.9,64.79,2.09
2020,3,18,15,282.6,36.7,227.4,-5.95,65.3,2.45
2020,3,18,16,197.6,223.15,133.94,-6.58,66.81,2.26
2020,3,18,17,51.08,182.99,32.9,-8.02,79.38,1.38
2020,3,18,18,0.0,0.0,0.0,-9.14,73.25,1.27
2020,3,18,19,0.0,0.0,0.0,-9.8,73.8,1.14
2020,3,18,20,0.0,0.0,0.0,-10.5,77.04,1.09
2020,3,18,21,0.0,0.0,0.0,-11.26,81.25,1.04
2020,3,18,22,0.0,0.0,0.0,-11.96,86.07,0.93
2020,3,18,23,0.0,0.0,0.0,-12.51,90.42,0.78
2020,3,19,0,0.0,0.0,0.0,-12.88,93.93,0.63
2020,3,19,1,0.0,0.0,0.0,-13.22,96.34,0.58
2020,3,19,2,0.0,0.0,0.0,-13.7,98.58,0.63
2020,3,19,3,0.0,0.0,0.0,-14.19,99.91,0.77
2020,3,19,4,0.0,0.0,0.0,-14.63,100.0,0.95
2020,3,19,5,0.0,0.0,0.0,-15.18,100.0,1.1
2020,3,19,6,85.32,362.2,42.05,-15.57,99.78,1.26
2020,3,19,7,316.8,642.38,119.74,-14.7,96.55,1.33
2020,3,19,8,559.15,901.42,133.38,-11.59,89.42,1.39
2020,3,19,9,723.3,806.97,222.55,-8.15,71.12,1.0
2020,3,19,10,863.88,585.26,377.78,-7.25,67.15,1.2
2020,3,19,11,916.42,657.94,395.5,-6.72,65.73,1.76
2020,3,19,12,888.4,559.93,437.23,-6.38,64.57,2.2
2020,3,19,13,789.45,495.81,422.25,-6.17,63.36,2.39
2020,3,19,14,583.72,220.97,386.17,-5.97,61.23,2.49
2020,3,19,15,383.52,138.19,275.96,-5.83,58.24,2.41
2020,3,19,16,209.45,268.38,117.39,-6.24,56.45,1.94
2020,3,19,17,54.5,157.78,39.19,-7.58,63.42,0.9
2020,3,19,18,0.0,0.0,0.0,-9.01,52.48,0.68
2020,3,19,19,0.0,0.0,0.0,-10.51,54.33,0.77
2020,3,19,20,0.0,0.0,0.0,-11.93,58.74,0.98
2020,3,19,21,0.0,0.0,0.0,-13.15,63.69,1.19
2020,3,19,22,0.0,0.0,0.0,-14.32,68.74,1.34
2020,3,19,23,0.0,0.0,0.0,-15.4,74.17,1.47
2020,3,20,0,0.0,0.0,0.0,-16.29,79.27,1.66
2020,3,20,1,0.0,0.0,0.0,-17.0,83.98,1.88
2020,3,20,2,0.0,0.0,0.0,-17.55,87.65,1.99
2020,3,20,3,0.0,0.0,0.0,-17.96,91.08,2.01
2020,3,20,4,0.0,0.0,0.0,-18.33,92.79,2.04
2020,3,20,5,0.0,0.0,0.0,-18.72,94.73,2.04
2020,3,20,6,91.82,410.6,38.16,-18.93,95.88,2.03
2020,3,20,7,345.38,915.8,57.02,-17.07,92.86,2.15
2020,3,20,8,580.45,997.42,82.3,-13.55,89.94,2.5
2020,3,20,9,754.92,777.33,258.57,-9.9,86.58,1.93
2020,3,20,10,820.9,830.04,155.03,-7.32,77.84,2.09
2020,3,20,11,953.05,821.73,369.92,-6.39,74.67,2.35
2020,3,20,12,874.28,656.43,379.85,-5.81,72.24,2.57
2020,3,20,13,837.65,625.57,343.63,-5.5,70.29,2.68
2020,3,20,14,519.62,148.98,354.62,-5.47,68.39,2.44
2020,3,20,15,365.2,182.28,254.57,-5.45,65.83,1.91
2020,3,20,16,228.1,342.69,133.63,-5.76,62.39,1.21
2020,3,20,17,59.5,173.53,37.78,-6.68,70.26,0.6
2020,3,20,18,0.0,0.0,0.0,-7.71,66.6,0.73
2020,3,20,19,0.0,0.0,0.0,-8.48,67.19,0.7
2020,3,20,20,0.0,0.0,0.0,-9.4,69.47,0.96
2020,3,20,21,0.0,0.0,0.0,-10.41,73.0,1.3
2020,3,20,22,0.0,0.0,0.0,-11.61,77.52,1.59
2020,3,20,23,0.0,0.0,0.0,-12.76,82.74,1.66
2020,3,21,0,0.0,0.0,0.0,-13.79,88.32,1.7
2020,3,21,1,0.0,0.0,0.0,-14.8,94.09,1.8
2020,3,21,2,0.0,0.0,0.0,-16.01,99.59,2.05
2020,3,21,3,0.0,0.0,0.0,-17.39,100.0,2.42
2020,3,21,4,0.0,0.0,0.0,-18.82,100.0,2.69
2020,3,21,5,0.0,0.0,0.0,-19.79,100.0,2.5
2020,3,21,6,104.2,563.32,31.33,-20.73,100.0,2.46
2020,3,21,7,347.42,901.33,58.86,-19.07,94.82,2.88
2020,3,21,8,579.1,990.37,84.98,-15.53,91.27,3.54
2020,3,21,9,771.5,1069.8,72.45,-11.16,92.09,2.83
2020,3,21,10,878.88,800.48,271.04,-6.89,76.35,2.02
2020,3,21,11,896.4,817.66,293.69,-4.99,62.47,1.83
2020,3,21,12,948.7,942.05,281.45,-4.45,59.39,1.72
2020,3,21,13,743.75,278.63,467.4,-4.13,58.61,1.86
2020,3,21,14,494.95,59.01,398.75,-3.94,60.83,2.21
2020,3,21,15,341.02,98.84,263.67,-4.11,64.28,2.56
2020,3,21,16,195.98,189.27,146.46,-4.86,69.68,2.32
2020,3,21,17,53.65,207.24,30.45,-6.13,84.37,1.23
2020,3,21,18,0.0,0.0,0.0,-6.95,79.31,0.96
2020,3,21,19,0.0,0.0,0.0,-7.5,79.77,0.69
2020,3,21,20,0.0,0.0,0.0,-8.21,83.97,0.63
2020,3,21,21,0.0,0.0,0.0,-8.93,89.11,0.83
2020,3,21,22,0.0,0.0,0.0,-9.63,94.08,1.19
2020,3,21,23,0.0,0.0,0.0,-10.34,97.6,1.5
2020,3,22,0,0.0,0.0,0.0,-10.87,99.59,1.67
2020,3,22,1,0.0,0.0,0.0,-11.3,100.0,1.71
2020,3,22,2,0.0,0.0,0.0,-11.53,100.0,1.62
2020,3,22,3,0.0,0.0,0.0,-11.62,99.83,1.41
2020,3,22,4,0.0,0.0,0.0,-11.69,99.26,1.19
2020,3,22,5,0.0,0.0,0.0,-11.73,99.28,0.97
2020,3,22,6,63.55,78.64,50.29,-11.58,98.84,0.77
2020,3,22,7,255.27,278.6,167.87,-10.48,96.77,0.73
2020,3,22,8,491.05,470.34,276.49,-7.77,83.04,1.18
2020,3,22,9,676.8,552.09,303.67,-6.5,76.25,2.16
2020,3,22,10,798.42,895.03,221.56,-5.95,74.0,2.47
2020,3,22,11,892.0,488.29,448.63,-5.57,73.33,2.67
2020,3,22,12,865.9,471.79,442.06,-5.31,72.66,2.77
2020,3,22,13,801.4,489.95,423.2,-5.16,72.19,2.88
2020,3,22,14,560.47,340.37,338.55,-5.03,71.4,3.07
2020,3,22,15,435.27,268.63,294.8,-4.96,70.77,3.18
2020,3,22,16,227.73,326.52,115.62,-5.15,69.13,2.79
2020,3,22,17,63.1,239.76,40.19,-6.22,75.82,1.12
2020,3,22,18,0.0,0.0,0.0,-7.25,67.92,0.4
2020,3,22,19,0.0,0.0,0.0,-8.53,70.61,0.51
2020,3,22,20,0.0,0.0,0.0,-10.03,76.27,1.0
2020,3,22,21,0.0,0.0,0.0,-11.39,83.25,1.16
2020,3,22,22,0.0,0.0,0.0,-12.75,91.8,1.21
2020,3,22,23,0.0,0.0,0.0,-14.12,100.0,1.39
2020,3,23,0,0.0,0.0,0.0,-15.68,100.0,1.65
2020,3,23,1,0.0,0.0,0.0,-17.48,100.0,1.98
2020,3,23,2,0.0,0.0,0.0,-19.14,100.0,2.19
2020,3,23,3,0.0,0.0,0.0,-20.81,100.0,2.37
2020,3,23,4,0.0,0.0,0.0,-22.29,100.0,2.52
2020,3,23,5,0.0,0.0,0.0,-23.39,100.0,2.6
2020,3,23,6,119.75,590.31,30.42,-23.76,98.87,2.64
2020,3,23,7,369.25,975.43,50.64,-21.06,91.14,3.13
2020,3,23,8,603.95,1044.22,67.07,-17.33,91.55,3.31
2020,3,23,9,793.97,1087.95,75.28,-12.42,94.74,2.76
2020,3,23,10,899.05,751.13,298.7,-8.7,85.1,2.04
2020,3,23,11,990.22,1065.52,108.53,-6.12,62.27,1.08
2020,3,23,12,949.85,802.2,304.8,-4.38,48.28,1.29
2020,3,23,13,865.78,733.97,343.61,-3.7,45.97,1.56
2020,3,23,14,684.5,436.8,360.66,-3.47,46.49,1.71
2020,3,23,15,504.3,593.29,193.2,-3.34,46.97,1.66
2020,3,23,16,296.98,657.26,88.77,-3.53,49.35,1.34
2020,3,23,17,75.25,261.53,42.75,-4.97,58.58,1.12
2020,3,23,18,0.0,0.0,0.0,-6.88,51.49,1.08
2020,3,23,19,0.0,0.0,0.0,-8.31,51.51,0.62
2020,3,23,20,0.0,0.0,0.0,-9.62,54.33,0.72
2020,3,23,21,0.0,0.0,0.0,-10.83,57.76,1.24
2020,3,23,22,0.0,0.0,0.0,-12.12,61.33,1.51
2020,3,23,23,0.0,0.0,0.0,-13.57,65.42,1.88
2020,3,24,0,0.0,0.0,0.0,-14.55,68.26,1.99
2020,3,24,1,0.0,0.0,0.0,-15.29,70.7,2.12
2020,3,24,2,0.0,0.0,0.0,-15.81,73.53,2.28
2020,3,24,3,0.0,0.0,0.0,-16.03,75.01,2.39
2020,3,24,4,0.0,0.0,0.0,-16.13,78.2,2.6
2020,3,24,5,0.0,0.0,0.0,-15.72,81.32,2.64
2020,3,24,6,47.47,19.67,46.05,-14.7,85.57,2.57
2020,3,24,7,168.2,0.0,160.34,-12.09,84.01,2.54
2020,3,24,8,298.35,0.17,258.96,-9.69,84.67,2.99
2020,3,24,9,389.92,0.15,325.86,-6.22,82.46,3.4
2020,3,24,10,460.27,0.08,339.2,-3.95,79.81,3.62
2020,3,24,11,496.1,5.75,402.9,-3.01,77.57,4.01
2020,3,24,12,596.55,65.12,456.25,-2.39,75.42,4.29
2020,3,24,13,454.98,24.42,362.67,-2.06,73.83,4.7
2020,3,24,14,296.75,2.42,244.99,-2.19,73.84,4.66
2020,3,24,15,269.73,0.24,225.07,-2.61,75.48,4.64
2020,3,24,16,36.88,24.33,32.8,-3.38,81.35,3.95
2020,3,24,17,25.85,0.0,24.88,-4.57,91.16,2.4
2020,3,24,18,0.0,0.0,0.0,-6.11,93.38,2.36
2020,3,24,19,0.0,0.0,0.0,-7.17,93.77,2.45
2020,3,24,20,0.0,0.0,0.0,-8.15,93.94,2.63
2020,3,24,21,0.0,0.0,0.0,-8.81,93.09,2.44
2020,3,24,22,0.0,0.0,0.0,-9.39,93.22,2.25
2020,3,24,23,0.0,0.0,0.0,-10.11,94.28,2.22
2020,3,25,0,0.0,0.0,0.0,-10.94,96.43,2.23
2020,3,25,1,0.0,0.0,0.0,-11.84,99.0,2.26
2020,3,25,2,0.0,0.0,0.0,-12.84,100.0,2.19
2020,3,25,3,0.0,0.0,0.0,-14.27,100.0,2.24
2020,3,25,4,0.0,0.0,0.0,-15.84,100.0,2.3
2020,3,25,5,0.0,0.0,0.0,-17.5,100.0,2.41
2020,3,25,6,104.03,293.99,65.08,-18.78,100.0,2.54
2020,3,25,7,330.98,574.96,146.89,-16.98,100.0,2.74
2020,3,25,8,483.08,287.08,321.67,-13.37,99.4,3.2
2020,3,25,9,513.1,13.06,426.92,-8.97,83.19,2.74
2020,3,25,10,845.62,517.65,469.18,-6.2,64.82,3.08
2020,3,25,11,670.28,413.54,476.54,-5.35,60.71,3.11
2020,3,25,12,495.38,433.6,331.14,-4.86,58.88,3.19
2020,3,25,13,539.83,5.01,441.31,-4.54,58.61,3.37
2020,3,25,14,358.75,1.56,285.8,-4.52,58.71,3.38
2020,3,25,15,236.65,2.71,203.45,-4.66,60.08,3.43
2020,3,25,16,105.5,8.18,102.61,-5.31,63.04,3.4
2020,3,25,17,35.75,5.47,34.32,-6.79,80.87,2.0
2020,3,25,18,0.0,0.0,0.0,-8.52,81.75,2.01
2020,3,25,19,0.0,0.0,0.0,-9.62,79.66,2.1
2020,3,25,20,0.0,0.0,0.0,-10.6,81.24,2.18
2020,3,25,21,0.0,0.0,0.0,-11.47,83.74,2.19
2020,3,25,22,0.0,0.0,0.0,-12.23,86.16,2.14
2020,3,25,23,0.0,0.0,0.0,-13.1,87.02,2.14
2020,3,26,0,0.0,0.0,0.0,-14.18,87.06,2.16
2020,3,26,1,0.0,0.0,0.0,-15.42,88.12,2.25
2020,3,26,2,0.0,0.0,0.0,-16.53,90.46,2.32
2020,3,26,3,0.0,0.0,0.0,-17.51,91.97,2.41
2020,3,26,4,0.0,0.0,0.0,-18.51,93.19,2.5
2020,3,26,5,0.0,0.0,0.0,-19.83,94.98,2.64
2020,3,26,6,96.3,156.86,80.06,-20.47,95.34,2.65
2020,3,26,7,316.83,459.02,185.36,-17.86,90.0,3.09
2020,3,26,8,528.88,414.18,297.08,-14.55,91.29,3.38
2020,3,26,9,682.4,410.68,360.27,-9.58,82.06,2.83
2020,3,26,10,875.47,685.09,414.97,-5.67,63.58,2.78
2020,3,26,11,869.88,969.68,346.41,-4.42,58.01,3.35
2020,3,26,12,729.4,84.33,553.32,-4.05,56.62,3.15
2020,3,26,13,608.92,502.36,418.34,-3.76,54.76,2.77
2020,3,26,14,456.85,194.42,355.11,-3.37,52.12,2.71
2020,3,26,15,340.33,150.56,246.92,-3.33,52.55,2.85
2020,3,26,16,205.6,144.73,163.58,-3.86,56.05,2.86
2020,3,26,17,36.3,21.28,33.7,-5.3,74.9,1.58
2020,3,26,18,0.0,0.0,0.0,-6.37,65.32,1.29
2020,3,26,19,0.0,0.0,0.0,-7.0,60.95,1.19
2020,3,26,20,0.0,0.0,0.0,-7.57,62.6,1.14
2020,3,26,21,0.0,0.0,0.0,-8.2,66.44,1.16
2020,3,26,22,0.0,0.0,0.0,-8.93,71.45,1.29
2020,3,26,23,0.0,0.0,0.0,-9.82,77.25,1.53
2020,3,27,0,0.0,0.0,0.0,-10.85,82.25,1.73
2020,3,27,1,0.0,0.0,0.0,-11.67,84.68,1.77
2020,3,27,2,0.0,0.0,0.0,-12.12,87.72,1.72
2020,3,27,3,0.0,0.0,0.0,-12.39,91.67,1.73
2020,3,27,4,0.0,0.0,0.0,-12.65,94.29,1.83
2020,3,27,5,0.0,0.0,0.0,-12.86,96.08,1.98
2020,3,27,6,55.35,22.94,53.51,-12.49,96.92,2.05
2020,3,27,7,156.3,0.0,147.36,-10.5,91.57,2.82
2020,3,27,8,261.08,0.0,226.68,-8.47,87.52,3.42
2020,3,27,9,485.33,10.0,407.25,-5.92,82.9,4.14
2020,3,27,10,441.27,0.07,334.47,-3.79,79.56,4.54
2020,3,27,11,619.8,4.41,507.24,-2.69,77.21,4.52
2020,3,27,12,480.23,0.07,347.51,-2.19,76.52,4.91
2020,3,27,13,506.02,0.89,414.29,-2.16,77.04,5.43
2020,3,27,14,317.58,0.0,227.18,-2.42,76.27,5.16
2020,3,27,15,216.98,3.45,181.1,-2.84,75.33,4.23
2020,3,27,16,139.98,50.92,118.15,-3.55,82.64,2.49
2020,3,27,17,52.75,201.18,33.53,-4.99,89.93,1.83
2020,3,27,18,0.0,0.0,0.0,-6.67,87.36,2.14
2020,3,27,19,0.0,0.0,0.0,-7.59,84.53,2.21
2020,3,27,20,0.0,0.0,0.0,-8.33,81.86,2.19
2020,3,27,21,0.0,0.0,0.0,-9.31,80.48,2.35
2020,3,27,22,0.0,0.0,0.0,-10.1,77.98,2.49
2020,3,27,23,0.0,0.0,0.0,-10.97,77.96,2.68
2020,3,28,0,0.0,0.0,0.0,-12.16,80.16,3.08
2020,3,28,1,0.0,0.0,0.0,-12.73,81.1,2.99
2020,3,28,2,0.0,0.0,0.0,-12.95,80.34,3.0
2020,3,28,3,0.0,0.0,0.0,-13.08,80.33,3.08
2020,3,28,4,0.0,0.0,0.0,-13.02,81.8,3.21
2020,3,28,5,0.0,0.0,0.0,-13.06,84.51,3.43
2020,3,28,6,60.75,0.0,60.68,-12.43,86.56,3.36
2020,3,28,7,149.57,0.0,142.42,-8.96,84.5,3.4
2020,3,28,8,266.55,0.0,231.44,-6.25,76.59,5.15
2020,3,28,9,384.12,2.36,293.84,-5.61,77.18,6.06
2020,3,28,10,226.25,23.82,180.48,-5.29,77.02,6.77
2020,3,28,11,227.5,2.37,186.03,-5.01,75.0,7.87
2020,3,28,12,298.48,35.15,232.85,-4.97,71.06,8.19
2020,3,28,13,544.17,202.06,351.41,-5.22,66.92,7.09
2020,3,28,14,446.3,121.16,355.78,-5.44,63.11,5.85
2020,3,28,15,249.75,28.19,212.9,-5.75,61.33,5.01
2020,3,28,16,164.6,43.97,144.9,-6.49,66.7,3.77
2020,3,28,17,44.25,68.16,39.87,-8.94,78.04,2.44
2020,3,28,18,0.0,0.0,0.0,-11.37,65.99,2.38
2020,3,28,19,0.0,0.0,0.0,-12.62,66.17,2.13
2020,3,28,20,0.0,0.0,0.0,-13.81,71.73,1.98
2020,3,28,21,0.0,0.0,0.0,-15.18,79.63,2.01
2020,3,28,22,0.0,0.0,0.0,-16.44,88.19,2.0
2020,3,28,23,0.0,0.0,0.0,-17.77,97.67,2.09
2020,3,29,0,0.0,0.0,0.0,-18.98,100.0,2.19
2020,3,29,1,0.0,0.0,0.0,-19.78,100.0,2.2
2020,3,29,2,0.0,0.0,0.0,-20.33,100.0,2.16
2020,3,29,3,0.0,0.0,0.0,-20.98,100.0,2.18
2020,3,29,4,0.0,0.0,0.0,-22.0,100.0,2.31
2020,3,29,5,0.0,0.0,0.0,-23.08,100.0,2.43
2020,3,29,6,101.47,262.02,68.41,-23.24,100.0,2.44
2020,3,29,7,276.88,252.96,189.15,-20.27,94.23,2.63
2020,3,29,8,487.27,431.38,254.62,-16.44,94.12,2.62
2020,3,29,9,630.7,282.56,376.05,-12.02,86.08,2.07
2020,3,29,10,590.8,657.2,279.06,-8.72,68.32,2.58
2020,3,29,11,640.08,77.26,458.6,-7.9,66.84,2.7
2020,3,29,12,708.83,456.54,418.88,-7.47,66.65,2.9
2020,3,29,13,803.08,211.4,539.69,-7.25,67.05,3.18
2020,3,29,14,385.23,132.53,268.09,-7.0,66.97,3.51
2020,3,29,15,338.95,70.24,271.03,-7.18,64.94,3.72
2020,3,29,16,241.43,164.07,186.89,-7.69,66.73,3.27
2020,3,29,17,54.47,109.59,39.76,-9.37,78.4,1.85
2020,3,29,18,0.0,0.0,0.0,-11.17,64.88,1.97
2020,3,29,19,0.0,0.0,0.0,-12.5,61.45,2.01
2020,3,29,20,0.0,0.0,0.0,-14.02,62.84,1.98
2020,3,29,21,0.0,0.0,0.0,-15.59,67.87,1.86
2020,3,29,22,0.0,0.0,0.0,-17.27,75.91,1.87
2020,3,29,23,0.0,0.0,0.0,-19.19,87.68,2.17
2020,3,30,0,0.0,0.0,0.0,-21.07,100.0,2.45
2020,3,30,1,0.0,0.0,0.0,-22.85,100.0,2.67
2020,3,30,2,0.0,0.0,0.0,-24.84,100.0,2.92
2020,3,30,3,0.0,0.0,0.0,-26.8,100.0,3.18
2020,3,30,4,0.0,0.0,0.0,-28.2,100.0,3.28
2020,3,30,5,0.0,0.0,0.0,-29.15,100.0,3.27
2020,3,30,6,89.68,137.47,72.59,-29.09,99.34,3.21
2020,3,30,7,257.02,193.66,188.2,-25.21,86.8,3.47
2020,3,30,8,362.7,52.42,292.73,-20.44,88.67,3.66
2020,3,30,9,623.03,450.43,306.95,-14.94,93.05,2.89
2020,3,30,10,874.15,526.52,425.29,-9.51,73.59,1.73
2020,3,30,11,911.47,643.36,431.66,-6.15,61.57,2.79
2020,3,30,12,904.5,649.67,447.2,-4.74,57.49,3.09
2020,3,30,13,667.95,98.19,498.23,-4.31,58.02,2.95
2020,3,30,14,461.48,80.92,351.57,-3.99,60.09,3.08
2020,3,30,15,287.12,0.05,252.05,-3.95,61.8,3.09
2020,3,30,16,176.52,49.53,150.45,-4.55,65.05,2.66
2020,3,30,17,50.62,99.22,40.62,-5.87,79.65,1.14
2020,3,30,18,0.0,0.0,0.0,-7.09,73.98,1.14
2020,3,30,19,0.0,0.0,0.0,-8.43,77.22,1.54
2020,3,30,20,0.0,0.0,0.0,-9.71,80.12,1.79
2020,3,30,21,0.0,0.0,0.0,-10.97,84.12,2.0
2020,3,30,22,0.0,0.0,0.0,-11.79,87.56,2.12
2020,3,30,23,0.0,0.0,0.0,-12.32,89.61,2.11
2020,3,31,0,0.0,0.0,0.0,-13.15,91.79,2.23
2020,3,31,1,0.0,0.0,0.0,-14.1,94.83,2.29
2020,3,31,2,0.0,0.0,0.0,-14.84,98.12,2.16
2020,3,31,3,0.0,0.0,0.0,-15.75,100.0,2.2
2020,3,31,4,0.0,0.0,0.0,-16.73,100.0,2.22
2020,3,31,5,0.0,0.0,0.0,-17.61,100.0,2.17
2020,3,31,6,75.4,54.6,71.06,-18.06,100.0,2.24
2020,3,31,7,198.62,39.39,174.44,-15.89,100.0,2.31
2020,3,31,8,339.15,32.59,276.58,-11.44,95.17,2.84
2020,3,31,9,548.3,14.88,377.93,-6.51,82.92,2.53
2020,3,31,10,660.1,241.67,414.11,-3.65,69.27,2.82
2020,3,31,11,806.62,125.93,591.53,-3.06,67.45,2.7
2020,3,31,12,594.92,11.59,474.68,-2.8,67.86,2.62
2020,3,31,13,304.12,41.96,228.93,-2.55,68.27,2.74
2020,3,31,14,313.3,16.27,261.51,-2.48,69.7,2.98
2020,3,31,15,329.42,26.01,282.55,-2.46,69.54,2.64
2020,3,31,16,178.7,87.3,146.48,-2.37,68.41,2.04
2020,3,31,17,59.97,168.19,43.79,-3.44,79.31,1.72
2020,3,31,18,0.0,0.0,0.0,-5.22,74.52,1.9
2020,3,31,19,0.0,0.0,0.0,-6.45,75.22,2.25
2020,3,31,20,0.0,0.0,0.0,-7.11,75.75,2.49
2020,3,31,21,0.0,0.0,0.0,-7.23,74.24,2.24
2020,3,31,22,0.0,0.0,0.0,-7.56,73.42,1.97
2020,3,31,23,0.0,0.0,0.0,-8.31,76.47,1.96
2020,4,1,0,0.0,0.0,0.0,-9.13,83.47,2.09
2020,4,1,1,0.0,0.0,0.0,-9.88,89.88,2.22
2020,4,1,2,0.0,0.0,0.0,-10.52,94.41,2.32
2020,4,1,3,0.0,0.0,0.0,-11.01,95.92,2.57
2020,4,1,4,0.0,0.0,0.0,-11.39,94.41,2.67
2020,4,1,5,4.28,43.71,5.33,-11.68,90.28,2.61
2020,4,1,6,112.93,240.63,83.95,-11.33,85.54,2.33
2020,4,1,7,326.8,380.17,197.92,-9.24,83.88,2.22
2020,4,1,8,511.83,556.73,243.46,-7.04,72.56,3.87
2020,4,1,9,719.83,483.01,379.24,-6.62,72.92,4.12
2020,4,1,10,505.77,91.91,316.28,-6.28,74.43,4.24
2020,4,1,11,651.67,370.05,352.68,-5.79,75.3,4.67
2020,4,1,12,636.53,345.27,389.31,-5.29,74.23,5.21
2020,4,1,13,605.65,265.33,369.53,-5.15,73.05,5.86
2020,4,1,14,495.02,246.47,359.13,-5.38,71.36,6.14
2020,4,1,15,342.38,179.04,234.32,-5.8,69.51,5.74
